plantCode,avg_annual_generation
60353,3390.6666666666665
60359,7840.333333333333
60361,8993.0
60363,9536.666666666666
60364,8921.1
60365,1885.6
60367,11097.0
60369,8113.333333333333
60370,8750.666666666666
60371,2435.3333333333335
60372,209705.6
60375,9588.666666666666
60378,4694.0
60380,134917.0
60381,52679.333333333336
60383,96340.9
60384,8609.666666666666
60386,51481.333333333336
60389,171275.33333333334
60391,57990.666666666664
60393,7514.333333333333
60394,8856.0
60395,8016.333333333333
60396,7665.0
60397,8806.0
60398,9014.333333333334
60399,8923.333333333334
60400,9302.333333333334
60401,9561.0
60403,7804.333333333333
60405,146159.6
60406,153863.1
60408,9093.333333333334
60409,8782.333333333334
60410,7528.333333333333
60411,2513.0
60412,9709.333333333334
60413,124958.0
60415,9981.333333333334
60416,9692.0
60417,9149.333333333334
60422,27063.0
60423,2930.6666666666665
60424,2738.0
60425,2317.0
60426,8513.666666666666
60427,1847.6666666666667
60428,4042.6666666666665
60429,5983.0
60431,1795.6
60432,191051.8
60435,28531.0
60436,247712.3
60437,4502.666666666667
60438,6064.0
60439,8883.333333333334
60440,10066.666666666666
60442,2941.0
60443,3188.6666666666665
60445,90742.7
60447,584.6666666666666
60448,1561.0
60449,101568.5
60450,1901.6666666666667
60451,1527.3
60453,1472.4
60454,2331.0
60455,2448.9
60456,2447.4
60458,3339.0
60461,2567.0
60462,2735.5
60463,1762.2
60465,2440.0
60467,53151.6
60469,24430.333333333332
60472,1880.0
60473,2162.6666666666665
60474,47307.0
60475,45461.333333333336
60476,1835.6666666666667
60477,2174.0
60478,2174.6666666666665
60480,2871.6666666666665
60481,48642.666666666664
60484,6880.333333333333
60485,37265.666666666664
60487,7826.666666666667
60489,9315.666666666666
60490,43538.333333333336
60491,149340.0
60492,3227.6666666666665
60493,3515.0
60494,4710.0
60495,1599.0
60496,2439.3333333333335
60497,4151.0
60498,3061.3333333333335
60500,1124.6666666666667
60501,1018.0
60507,5701.9
60509,4705.0
60510,28505.333333333332
60511,20553.333333333332
60512,1396.6666666666667
60513,1216.0
60514,1337.6666666666667
60515,1360.0
60516,6178.0
60518,459.6
60519,19880.0
60520,12013.1
60521,7912.8
60522,11398.8
60523,12647.2
60524,10542.7
60525,8294.8
60526,8656.7
60527,13073.0
60528,6328.7
60529,6515.2
60530,19570.8
60531,8082.9
60532,18639.4
60533,9796.7
60534,15547.9
60535,13040.8
60537,2971.3333333333335
60538,8893.666666666666
60539,121814.9
60540,59840.7
60542,1277.0
60544,1781.3333333333333
60546,11954.7
60547,2797.0
60548,19613.6
60549,9413.0
60552,89213.4
60553,9661.333333333334
60554,83143.9
60555,24954.4
60556,13784.6
60558,41415.0
60560,99329.2
60562,5130.54
60573,2950.0
60575,9547.666666666666
60576,9514.0
60577,9302.0
60578,8921.333333333334
60579,8789.0
60580,9444.0
60581,313852.7
60582,36344.0
60583,165027.5
60584,28937.666666666668
60585,1919.3333333333333
60586,4670.666666666667
60590,142223.7
60591,148324.7
60597,6014.0
60598,5827.666666666667
60599,5310.666666666667
60600,8946.0
60601,10568.666666666666
60602,3640.3333333333335
60603,9124.0
60604,19024.0
60605,1441.6666666666667
60607,2948.7
60608,1372.0
60609,1907.1
60611,78697.1
60612,5335.333333333333
60613,2038.3333333333333
60614,1115.0
60615,3489.3333333333335
60616,14546.0
60621,8777.333333333334
60622,39653.9
60623,99808.3
60624,85727.8
60625,1742.6666666666667
60627,9286.666666666666
60629,3833.6666666666665
60631,7081.8
60632,4449.4
60633,3895.6666666666665
60634,9387.333333333334
60635,9006.666666666666
60636,9424.333333333334
60637,36738.0
60638,30604.666666666668
60640,2096.8
60644,1697.0
60651,9350.333333333334
60652,2858.8
60653,1420.0
60654,271776.9
60658,128829.0
60659,18543.5
60662,3393.6666666666665
60663,3383.6666666666665
60664,2776.0
60665,3136.0
60666,3126.3333333333335
60667,2910.3333333333335
60668,3411.0
60669,3393.0
60673,14784.0
60677,2344.5
60678,31029.0
60679,13442.0
60680,11723.333333333334
60681,22340.0
60682,98593.0
60684,1988.3333333333333
60685,2549.6666666666665
60686,1422.6
60691,6953.0
60694,4708.6
60695,8395.0
60702,28599.0
60704,4579.333333333333
60705,4214.666666666667
60706,4471.333333333333
60707,4246.0
60708,1988.6666666666667
60709,4474.0
60710,3077.0
60711,6153.6
60712,7852.9
60713,7639.1
60714,8228.3
60715,8170.9
60716,4584.3
60717,8000.6
60720,3479.0
60722,3491.6666666666665
60723,4104.0
60724,3490.0
60725,3561.6666666666665
60726,3435.0
60727,5925.666666666667
60728,9437.3
60729,11905.4
60730,3965.0
60731,1419.3333333333333
60732,10138.666666666666
60733,1902.3333333333333
60734,9125.1
60735,23850.0
60736,2828.0
60737,7361.1
60738,2632.6666666666665
60739,5581.333333333333
6074,32432.395999999997
60740,2555.3333333333335
60741,38952.666666666664
60744,7513.666666666667
60745,4940.0
60746,2835.0
60747,4409.666666666667
60748,47399.9
60752,4209.333333333333
60753,1472.6666666666667
60754,1556.3333333333333
60755,13700.666666666666
60756,4331.333333333333
60757,4193.333333333333
60759,2066.3333333333335
60761,9549.0
60762,8631.333333333334
60763,3086.3333333333335
60764,26616.333333333332
60765,1544.3333333333333
60766,2558.0
60769,2058.3333333333335
60771,1476.6666666666667
60772,3314.6666666666665
60774,23505.0
60775,6164.666666666667
60776,904.3333333333334
60777,303488.9
60778,9349.666666666666
60779,9593.666666666666
60781,1310.0
60782,5128.0
60783,7608.666666666667
60784,9330.333333333334
60785,185846.4
60787,24341.0
60788,16736.333333333332
60789,71505.0
60790,4917.333333333333
60791,4653.0
60795,6304.4
60796,7835.0
60798,2691.6666666666665
60799,7432.0
60800,3180.0
60802,1824.3333333333333
60805,6488.666666666667
60806,2319.6666666666665
60808,4781.333333333333
60809,1330.0
6081,23465.385000000002
60810,2575.3333333333335
60813,2233.6666666666665
60815,3026.7
60816,2562.0
60817,2446.6666666666665
60818,2246.3333333333335
60819,2697.6666666666665
60820,2242.6666666666665
60821,2645.5
60822,7397.0
60823,4034.6666666666665
60824,1525.3333333333333
60825,136965.264
60827,400805.8
60830,7783.7
60832,7742.1
60834,7473.2
60835,5895.0
60836,7548.9
60837,7023.5
60838,3616.4
60839,3424.0
60840,2291.0
60841,1010.1633333333333
60842,1787.1366666666665
60843,3478.3333333333335
60844,12324.666666666666
60846,2154.6666666666665
60847,1681.0
60848,2580.0
60849,2588.3
60850,3870.5
60851,3236.0
60852,3363.6666666666665
60853,2363.5
60854,5981.0
60855,4334.666666666667
60857,739.3333333333334
60858,2052.3333333333335
60860,1339.6666666666667
60861,5245.333333333333
60863,12893.0
60864,6796.333333333333
60866,4547.333333333333
60867,5416.666666666667
60869,22896.333333333332
60874,7382.7
60875,6670.3
60876,3031.0
60877,7109.0
60878,3189.6666666666665
60879,2187.0
60880,3213.6666666666665
60881,1624.3333333333333
60882,7194.333333333333
60885,120784.7
60886,44002.6
60887,1430.0
60888,1590.3333333333333
60889,1384.6666666666667
60890,3791.1
60891,1973.7
60892,1586.9
60893,2089.5
60894,2734.6
60895,2433.0
60904,3033.3333333333335
60906,2827.2
60908,3809.0
60909,1387.6666666666667
60912,3376.3333333333335
60913,4150.5
60914,5334.666666666667
60915,30561.666666666668
60916,38329.0
60917,33086.666666666664
60919,1772.4
60920,3982.3333333333335
60921,3827.0
60922,3913.0
60923,4018.7
60924,1255.0
60929,9157.666666666666
60930,5367.666666666667
60935,1494.2
60936,4451.0
60937,3555.0
60938,6529.0
60939,3411.5
60940,4750.5
60941,4932.1
60942,4720.9
60943,3340.8
60944,8439.3
60945,12396.333333333334
60947,43811.666666666664
60948,11387.0
60951,5781.666666666667
60953,2612.3333333333335
60954,1682.0
60955,2175.0
60956,2273.0
60957,2245.3333333333335
60958,8705.6
60961,6421.333333333333
60962,4793.6
60964,44281.5
60965,9358.666666666666
60966,7355.5
60967,2740.6666666666665
60968,39656.333333333336
60971,7185.0
60975,49505.333333333336
60976,22428.6
60978,1585.3333333333333
60979,3002.0
60980,9501.333333333334
60981,45880.0
60982,9361.0
60984,2884.0
60985,2814.3
60986,3696.0
60989,114523.4
60990,9693.333333333334
60992,3254.3333333333335
60993,19080.4
60994,5504.666666666667
60995,2587.93
60996,2771.4
60997,19782.333333333332
60998,29592.666666666668
61003,3010.84
61006,13361.666666666666
61007,7870.0
61008,4818.0
61009,3777.3333333333335
61010,9188.666666666666
61011,145059.3
61013,21250.0
61015,3008.0
61016,6242.666666666667
61017,3425.0
61018,1722.3333333333333
61019,9667.0
61020,145236.6
61021,131283.0
61022,123558.0
61023,27992.666666666668
61024,144467.2
61029,139957.1
61030,2910.0
61031,9367.0
61042,1791.3333333333333
61043,2453.3333333333335
61048,120761.6
61050,149187.4
61051,143912.5
61052,136694.1
61053,4960.0
61054,14282.0
61055,4187.666666666667
61058,5435.5
61059,8676.3
61060,5873.6
61068,22897.068
61069,5043.0
61072,9081.1
61073,13336.333333333334
61074,13307.0
61084,111319.4
61085,9865.333333333334
61086,9768.333333333334
61087,8846.666666666666
61088,8704.333333333334
61089,9250.333333333334
61090,8911.666666666666
61091,9506.333333333334
61092,4992.5
61093,8880.333333333334
61094,10303.333333333334
61095,9615.0
61096,3926.0
61097,6467.333333333333
61098,168503.4
61099,2803.7
61101,2109.6
61104,2420.6666666666665
61115,1270.3333333333333
61116,1163.6666666666667
61117,6928.333333333333
61118,2040.6666666666667
61119,7412.0
61120,7068.9
61121,7342.4
61124,7224.333333333333
61125,1261.6666666666667
61126,4917.666666666667
61127,6078.0
61128,7778.0
61129,9014.333333333334
61131,4103.0
61134,10012.666666666666
61135,4290.333333333333
61138,4843.7
61139,6576.8
61140,3146.8
61141,4687.5
61142,9435.3
61152,8929.0
61156,8492.333333333334
61157,9042.333333333334
61158,8757.666666666666
61162,0.0
61163,1813.0
61164,1831.5
61165,5229.0
61172,55141.8
61173,1411.6666666666667
61174,5771.3
61175,3292.6
61176,5119.6
61177,8186.4
61178,8780.5
61179,6456.2
61180,2939.5
61181,8289.6
61182,4714.5
61183,4575.0
61185,1936.51
61187,0.0
61192,1510.6666666666667
61193,1404.3333333333333
61194,9029.0
61195,3827.6666666666665
61196,9239.333333333334
61198,1475.7
61199,1776.0
61200,18870.4
61201,23763.4
61202,637157.0
61203,8624.5
61205,2692.0
61206,1898.3333333333333
61208,5465.0
61209,7258.0
61210,2989.0
61211,1073.6666666666667
61215,6495.0
61216,5787.333333333333
61218,9818.0
61219,9093.333333333334
61220,9450.333333333334
61223,4285.333333333333
61224,1979.0
61237,3916.6666666666665
61243,7042.666666666667
61244,2246.0
61245,7020.333333333333
61246,9028.0
61247,7708.0
61248,1032.0
61249,5193.0
61250,11172.666666666666
61255,9054.333333333334
61256,9156.0
61257,9207.333333333334
61258,3327.6666666666665
61259,2725.3333333333335
61260,3497.0
61262,158040.9
61264,249486.8
61265,42823.666666666664
61268,103865.7
61271,128.33333333333334
61272,137620.3
61274,4415.0
61275,8228.0
61276,15487.0
61277,10257.5
61278,14114.0
61279,13311.5
61280,15541.0
61281,22857.666666666668
61283,9323.333333333334
61284,3870.0
61287,9087.333333333334
61288,8763.0
61289,3439.4
61290,5543.7
61291,5520.7
61292,7928.0
61294,1656.3333333333333
61295,6517.666666666667
61296,2423.6666666666665
61297,3305.3333333333335
61298,1404.0
61299,2978.0
61307,4433.0
61308,3123.6666666666665
61309,687.0
61310,4332.0
61311,3025.3333333333335
61312,3080.0
61313,1813.3333333333333
61314,7744.0
61315,7794.666666666667
61316,4389.666666666667
61318,32564.333333333332
61319,1648.6666666666667
61323,6379.666666666667
61324,15796.8
61325,12923.5
61326,8154.666666666667
61327,10339.7
61328,5070.6
61329,2767.7
61332,3537.6666666666665
61333,3431.0
61334,1724.4
61335,5951.0
61336,5055.8
61337,5442.788
61338,3789.8
61339,6619.0
61340,3956.0
61341,4424.666666666667
61342,18563.333333333332
61345,19987.8
61346,518928.9
61347,3648.3333333333335
61348,3379.3333333333335
61349,3646.0
61350,3540.6666666666665
61351,3905.3333333333335
61352,9501.0
61353,368490.5
61354,3554.0
61358,1606.6666666666667
61359,1930.3333333333333
61360,1744.6666666666667
61363,8445.9
61367,2450.6666666666665
61368,309076.2
61369,176949.2
61370,10181.0
61371,3355.0
61373,4904.0
61374,10089.666666666666
61375,30579.333333333332
61376,2802.0
61377,2343.6666666666665
61379,9364.7
61380,9090.3
61381,7926.6
61382,5319.4
61383,9210.2
61384,8476.5
61388,13059.333333333334
61389,1838.3333333333333
61397,2786.6666666666665
61398,3611.0
61399,3495.6666666666665
61403,9646.666666666666
61404,9810.333333333334
61405,9007.666666666666
61406,36367.9
61408,1770.0
61409,6416.0
61410,10239.0
61411,10293.333333333334
61412,26176.0
61415,2300.3333333333335
61418,6100.0
61419,5538.333333333333
61420,7019.0
61421,3171.3333333333335
61422,155537.9
61423,18773.8
61424,24102.4
61425,3117.3333333333335
61426,8017.2
61427,8959.7
61428,7876.7
61429,1481.3333333333333
61430,23614.2
61432,3300.6666666666665
61433,14961.6
61434,11165.4
61435,1994.0
61436,3274.5
61437,2681.0
61438,2818.0
61439,1322.7
61441,1989.6666666666667
61445,41018.333333333336
61446,98559.66666666667
61447,47820.0
61448,47173.0
61449,46753.0
61450,3419.0
61451,8034.5
61452,4265.8
61453,8103.4
61454,3908.8
61455,7851.3
61456,4885.4
61457,10345.8
61458,8909.3
61459,6025.0
61460,4397.9
61461,1046.2
61462,35187.0
61463,40579.333333333336
61465,1696.0
61466,4994.0
61467,6747.333333333333
61468,1783.0
61469,2586.0
61470,2742.0
61471,3047.6666666666665
61472,3147.6666666666665
61473,375.0
61478,8217.4
61483,8250.1
61484,7602.5
61485,5087.3
61486,7993.0
61487,13236.0
61489,41761.8
61490,30677.5
61493,976.6666666666666
61494,5738.1
61495,4654.9
61496,21588.333333333332
61497,22443.666666666668
61498,40780.3
61499,3106.7
61500,4687.3
61504,1854.8
61505,1741.1
61506,1757.0
61507,4138.666666666667
61509,4068.3333333333335
61510,8309.0
61512,101463.0
61513,10242.666666666666
61514,9000.666666666666
61515,3001.6666666666665
61516,1716.4
61518,2435.0
61519,13210.333333333334
61520,3863.3333333333335
61521,22849.6
61522,21956.4
61523,12335.3
61524,20180.666666666668
61525,8272.666666666666
61526,1475.6666666666667
61527,7775.333333333333
61528,9053.666666666666
61529,18286.9
61530,18517.6
61532,20746.333333333332
61533,9458.666666666666
61534,3195.0
61535,9261.333333333334
61536,9699.666666666666
61537,2941.3333333333335
61538,1318.0
61539,3414.3333333333335
61541,4937.666666666667
61542,7460.9
61543,5792.7
61544,8121.3
61545,6636.9
61547,6709.9
61548,4867.3
61550,2902.3333333333335
61552,16819.9
61553,6508.0
61554,3729.0
61555,6798.666666666667
61556,25868.666666666668
61557,27644.666666666668
61558,27519.0
61559,17324.1
61560,17808.8
61561,103664.6
61562,4751.333333333333
61563,3586.0
61566,4372.0
61570,1544.2
61571,1677.0
61572,1339.5
61573,1331.7
61574,1685.8
61575,2200.0
61576,3371.6666666666665
61577,2335.6666666666665
61578,3605.0
61579,2458.3333333333335
61580,19231.4
61581,9279.666666666666
61585,8615.7
61586,8536.7
61587,8292.4
61588,14887.4
61590,3543.6666666666665
61591,1989.0
61593,3002.6666666666665
61594,4530.333333333333
61595,4457.0
61596,2820.3333333333335
61597,2438.3333333333335
61598,4192.333333333333
61599,16665.333333333332
61600,13795.333333333334
61601,12214.666666666666
61602,5025.333333333333
61603,4595.666666666667
61604,2393.3333333333335
61605,5755.333333333333
61606,6490.333333333333
61607,6921.666666666667
61608,2716.6666666666665
61610,138877.8
61611,206681.0
61612,2062.0
61613,2950.6
61614,8173.7
61615,4247.1
61616,3367.0
61617,4458.2
61618,4390.1
61619,2249.0
61620,8394.0
61621,3491.3333333333335
61622,4641.3
61625,6281.0
61626,7969.7
61627,7919.8
61628,6689.333333333333
61629,6099.333333333333
61630,412.0
61631,19235.0
61633,1471.3333333333333
61634,5531.0
61635,2913.3333333333335
61636,2153.6666666666665
61637,2097.3
61645,1825.7
61646,115259.6
61647,436.5
61648,212777.8
61651,1787.3
61653,80898.0
61654,123950.5
61655,59465.3
61656,107042.2
61657,91838.4
61658,2526.3333333333335
61662,3284.6666666666665
61663,133641.8
61664,96387.8
61665,118093.1
61666,93438.3
61667,92987.8
61669,3761.7
61670,1724.8
61671,1787.6
61672,8027.8
61678,32122.2
61680,7908.0
61681,8694.666666666666
61682,2855.0
61683,1761.3333333333333
61686,1660.2
61689,1926.2
61690,8084.1
61691,28487.72
61692,4339.0
61693,95797.6
61694,1842.3
61695,1560.4
61696,393743.3
61697,119712.2
61698,1840.6666666666667
61699,2758.0
61700,3676.6766666666663
61701,95593.3
61704,1896.0
61705,1759.1
61706,1836.1
61707,1715.3
61708,1814.9
61709,1813.7
61710,1864.0
61711,1848.0
61712,1846.0
61713,1829.6666666666667
61715,1677.0
61716,1833.3333333333333
61717,1596.0
61718,1924.0
61719,2994.6666666666665
61720,2419.2
61724,2586.6666666666665
61725,2510.0
61726,3522.3333333333335
61727,5093.333333333333
61728,2816.3333333333335
61729,13657.0
61730,718.2
61731,7171.333333333333
61732,6228.666666666667
61733,5523.9
61736,25888.6
61738,2298.6666666666665
61740,5754.0
61744,1888.6666666666667
61748,16669.9
61750,281473.7
61751,3022.5
61752,2886.6666666666665
61753,4612.333333333333
61755,5087.666666666667
61759,17775.1
61762,8051.0
61763,79546.2
61764,2841.3333333333335
61765,3182.3333333333335
61766,134944.2
61767,124664.3
61768,140024.3
61769,3067.6666666666665
61770,3235.3333333333335
61771,1620.0
61774,3591.3333333333335
61778,34832.8
61781,8993.666666666666
61785,352683.4
61790,168108.6
61791,1612.0
61792,1795.0
61793,1826.0
61794,10142.333333333334
61798,1894.0
61799,7540.666666666667
61800,1895.3333333333333
61804,2822.6666666666665
61805,2652.9
61807,165982.4
61809,26787.0
61810,20953.666666666668
61811,99919.5
61813,113379.7
61814,7004.0
61815,3790.6666666666665
61816,1239.6666666666667
61817,8277.0
61818,2307.1
61819,162.1
61821,2279.6666666666665
61824,3387.3333333333335
61825,2826.6666666666665
61826,3908.6666666666665
61827,2438.7
61828,2361.2
61829,2549.0
61830,2540.9
61831,2458.8
61832,2481.4
61833,9129.333333333334
61834,3493.3333333333335
61835,2684.4
61839,1192.1633333333332
61840,16256.5
61842,10832.0
61843,1860.3333333333333
61844,6016.5
61847,3055.0
61849,12924.666666666666
61854,31148.8
61855,6621.2
61856,5701.2
61860,6559.9
61862,3605.0
61863,3288.3333333333335
61864,17313.333333333332
61867,17199.666666666668
61868,12291.0
61869,9659.333333333334
61870,9602.333333333334
61871,13577.0
61872,15044.333333333334
61873,10479.333333333334
61874,16710.0
61875,19826.0
61877,10009.0
61878,2547.0
61879,12040.333333333334
61881,4098.333333333333
61882,3593.6666666666665
61883,1850.0
61884,10857.666666666666
61885,6304.666666666667
61886,7528.6
61887,4529.0
61888,3238.6666666666665
61893,4963.0
61894,4833.333333333333
61895,8799.0
61898,6530.5
61899,3583.3333333333335
61900,2866.6666666666665
61901,9741.3
61902,1919.6666666666667
61903,2916.6666666666665
61904,3232.6666666666665
61905,3186.0
61906,532950.8
61907,12068.0
61908,21041.666666666668
61914,4207.3
61915,377.6666666666667
61917,2263.0
61918,15827.333333333334
61919,8652.333333333334
61920,542441.0
61922,3407.0
61924,29381.333333333332
61928,7451.666666666667
61930,515230.5
61931,57638.0
61932,57606.2
61933,40211.663
61934,1915.0
61935,4278.0
61936,3950.6666666666665
61937,2020.6666666666667
61938,4427.0
61939,3853.3333333333335
61940,3798.0
61941,3453.0
61942,3713.6666666666665
61943,3860.3333333333335
61944,3657.0
61945,2020.3333333333333
61946,3739.0
61947,3719.6666666666665
61948,3701.3333333333335
61949,3814.6666666666665
61950,3696.0
61951,3729.6666666666665
61952,3998.3333333333335
61953,3776.6666666666665
61954,13536.666666666666
61955,26188.666666666668
61956,10696.2
61958,2157.0
61959,26116.4
61960,3974.6666666666665
61961,10833.6
61962,369737.0
61965,13283.333333333334
61968,4495.0
61971,6739.333333333333
61972,5720.666666666667
61973,30423.666666666668
61974,10043.666666666666
61975,7838.666666666667
61976,70745.0
61977,2218.0
61978,8141.333333333333
61979,1738.0
61980,1764.0
61982,153807.0
61983,6739.0
61985,275107.3
61986,162921.2
61987,37917.4
61988,83652.7
61989,1584.0
61991,187655.8
61995,4491.6
61996,19283.0
61997,2028.3333333333333
61998,1912.3333333333333
61999,2067.3333333333335
62000,1921.0
62004,243389.0
62010,5848.333333333333
62011,36803.333333333336
62012,140062.1
62013,441370.3
62014,289472.6
62015,384462.7
62016,7287.0
62017,32609.333333333332
62018,2498.3333333333335
62020,6181.666666666667
62021,1574.0
62023,1578.3333333333333
62024,1541.6666666666667
62025,1560.0
62026,1524.3333333333333
62028,7121.666666666667
62029,1819.6666666666667
62030,3467.0
62031,7893.0
62032,5378.7
62034,2680.0
62036,8979.333333333334
62037,7628.0
62039,612.0
62040,1587.0
62041,4296.8
62042,2015.0
62043,2898.6666666666665
62044,1972.0
62045,1995.6666666666667
62046,1976.0
62047,2079.3333333333335
62048,2055.0
62049,1897.0
62052,56372.4
62053,1891.3333333333333
62054,8789.666666666666
62055,1221.6666666666667
62056,8400.0
62057,81139.1
62058,171539.1
62059,6630.333333333333
62060,3633.0
62061,5652.666666666667
62062,10207.666666666666
62063,3038.6666666666665
62064,3016.0
62065,3202.3333333333335
62066,3029.3333333333335
62067,7366.333333333333
62069,9835.0
62071,7107.666666666667
62072,6168.0
62073,5777.666666666667
62074,2757.6666666666665
62075,1568.0
62076,1580.6666666666667
62077,3006.6666666666665
62082,8351.1
62084,1566.6666666666667
62085,1477.3333333333333
62086,1595.3333333333333
62087,1626.0
62088,2808.6666666666665
62089,1798.3333333333333
62090,1717.6666666666667
62091,5702.333333333333
62092,5694.5
62093,1997.6666666666667
62095,9492.0
62096,3993.0
62097,2466.3333333333335
62098,7357.666666666667
62099,6527.0
62100,8659.0
62101,8765.666666666666
62102,8965.0
62104,9600.666666666666
62105,7324.333333333333
62118,4451.3
62119,2224.2
62120,3423.6666666666665
62121,3722.6666666666665
62122,3566.0
62123,1811.3333333333333
62124,1694.71
62125,2736.0
62126,3380.3333333333335
62127,4288.333333333333
62128,4164.0
62129,3698.3333333333335
62131,4055.73
62135,5913.0
62136,10173.333333333334
62137,1456.6666666666667
62138,1779.0
62139,1615.3333333333333
62140,26895.666666666668
62141,416713.5
62143,1769.6666666666667
62144,1649.6666666666667
62145,3352.3333333333335
62146,2551.6666666666665
62148,2899.0
62149,2216.6666666666665
62150,7029.666666666667
62151,2807.9
62152,2125.3333333333335
62154,3193.0
62155,2057.48
62156,3055.6666666666665
62157,3071.0
62158,3375.3333333333335
62159,2673.1
62160,2934.0
62163,121413.4
62164,7348.8
62165,190845.7
62167,9498.666666666666
62168,7287.0
62169,3777.8
62170,3651.0
62171,3929.2
62173,7497.2
62177,207903.6
62178,339504.2
62185,3661.0
62191,5517.333333333333
62193,1733.3333333333333
62194,2531.3333333333335
62195,1602.6666666666667
62196,2994.0
62197,3411.0
62198,3236.0
62199,2939.3333333333335
62200,380572.1
62201,2858.3333333333335
62202,6262.666666666667
62203,3309.3333333333335
62204,4289.0
62205,9700.333333333334
62206,149223.9
62208,6173.666666666667
62209,7085.333333333333
62210,8281.666666666666
62211,12554.333333333334
62216,4132.0
62223,9273.0
62224,3336.0
62225,881.0
62226,2404.3333333333335
62228,1630.3333333333333
62233,11015.333333333334
62238,2892.6666666666665
62239,3818.0
62240,7648.666666666667
62241,11234.1
62242,2329.0
62243,3228.7233333333334
62244,3291.0
62245,3228.0
62246,3320.0
62248,358421.4
62249,469528.1
62251,3101.0
62252,3646.0
62253,2760.6666666666665
62254,3323.6666666666665
62255,3204.6666666666665
62256,3397.6666666666665
62260,4145.666666666667
62264,1629.0
62265,1701.3333333333333
62266,1535.0
62267,7164.0
62268,10177.3
62272,19781.666666666668
62274,2480.0
62275,2577.3333333333335
62287,1781.0
62288,271503.7
62301,6108.2
62302,6506.3
62303,3146.0
62304,12634.333333333334
62305,9207.666666666666
62306,8555.0
62315,4144.0
62318,22195.666666666668
62320,31569.0
62321,2413.3333333333335
62323,1683.2
62324,2836.3333333333335
62325,2576.6666666666665
62326,1554.0
62327,8244.333333333334
62328,10154.666666666666
62329,10799.333333333334
62330,9794.333333333334
62331,3785.3333333333335
62332,12085.666666666666
62335,1828.0
62336,2043.0
62337,2169.0
62339,1961.3333333333333
62340,183722.5
62342,3763.0
62346,25713.666666666668
62347,3002.6666666666665
62352,4048.0
62353,21156.666666666668
62355,1500.6666666666667
62357,7784.0
62358,2104.3333333333335
62359,2123.6666666666665
62360,2023.3333333333333
62363,1541.0
62365,8189.0
62367,219409.7
62368,7679.666666666667
62369,6499.333333333333
62370,1790.3333333333333
62371,2135.0
62372,2339.3333333333335
62374,8471.666666666666
62375,269160.9
62376,81190.7
62377,83723.0
62378,1703.3333333333333
62381,4758.0
62382,5104.8
62383,4335.933
62389,24121.333333333332
62392,7259.0
62393,1120.3333333333333
62394,126539.1
62395,2506.3333333333335
62396,1945.3333333333333
62399,132299.3
62405,3509.0
62406,12309.333333333334
62407,1804.0
62408,5078.4
62409,4420.333333333333
62412,6018.333333333333
62413,21664.0
62414,6961.666666666667
62415,238615.9
62420,229857.9
62422,100799.8
62436,46093.333333333336
62438,1491.3333333333333
62439,4451.333333333333
62440,117285.1
62443,2802.6666666666665
62448,204407.6
62451,3091.0
62454,969.6666666666666
62462,438943.626
62463,33281.333333333336
62464,53464.7
62465,111286.0
62467,26958.333333333332
62468,2615.6666666666665
62469,157533.8
62470,321297.9
62471,3285.0
62472,2723.6666666666665
62473,2918.0
62474,5808.666666666667
62476,3125.6666666666665
62477,1613.0
62479,2757.6666666666665
62480,3239.0
62483,520932.4
62484,7962.333333333333
62485,8461.333333333334
62486,3580.0
62487,7956.0
62490,92617.2
62491,153276.5
62493,164092.2
62495,145599.2
62496,5726.333333333333
62498,3147.3333333333335
62500,3554.0
62502,8241.0
62503,3015.0
62504,2461.6666666666665
62505,168388.6
62507,5969.1
62508,4646.333333333333
62517,2012.6666666666667
62518,2107.3333333333335
62519,2009.0
62521,2458.6666666666665
62524,6150.333333333333
62525,2732.3333333333335
62526,2717.3333333333335
62527,1681.6666666666667
62528,2430.6666666666665
62530,3182.0
62531,3184.6666666666665
62532,3041.0
62533,2940.0
62535,1821.6666666666667
62536,1768.3333333333333
62537,1822.6666666666667
62538,1617.3333333333333
62539,2892.6666666666665
62540,3416.0
62541,42990.6
62542,123714.3
62543,154457.6
62544,152103.0
62546,24367.0
62547,557501.5
62549,2379.6666666666665
62550,3247.0
62551,6107.8
62552,3384.6666666666665
62556,3308.3333333333335
62557,7120.0
62558,5748.6
62559,2207.6666666666665
62560,105252.7
62561,626357.1
62567,1955.2
62568,2733.9
62578,3259.5
62579,3162.6666666666665
62580,6465.666666666667
62581,5029.0
62582,8638.0
62583,7648.333333333333
62584,333984.6
62586,2739.3333333333335
62594,42910.0
62595,8272.333333333334
62596,9474.666666666666
62597,26058.0
62598,1424.0600000000002
62600,10102.0
62601,2998.6666666666665
62602,10488.0
62603,10430.666666666666
62607,2104.3333333333335
62610,7995.666666666667
62611,2103.3333333333335
62612,2779.6666666666665
62613,2350.1
62614,3890.6666666666665
62615,1521.7749999999999
62616,2007.6666666666667
62617,119873.1
62621,9875.333333333334
62623,9493.0
62627,3853.6666666666665
62628,3017.3333333333335
62629,4118.666666666667
62631,153300.7
62632,145114.2
62633,126746.3
62634,151314.1
62636,32726.0
62637,10680.666666666666
62638,13322.333333333334
62639,1517.3333333333333
62640,1539.3333333333333
62643,2116.6666666666665
62645,121926.9
62646,2993.3333333333335
62649,10222.666666666666
62651,4596.666666666667
62652,4967.7
62655,11470.0
62656,266973.1
